原始图片,省,市,经度,纬度
102412_55890.jpg,云南省,楚雄市,101.2835,25.596617
102489_55883.jpg,云南省,楚雄市,101.49593,25.613972
102656_55532.jpg,云南省,楚雄市,101.95511,26.47999
102682_55518.jpg,云南省,楚雄市,102.02568,26.51465
102399_55887.jpg,云南省,楚雄市,101.24835,25.60416
102690_55884.jpg,云南省,楚雄市,102.0467,25.61001
102673_55551.jpg,云南省,楚雄市,102.00184,26.43252
102595_55948.jpg,云南省,楚雄市,101.785866,25.451475
102485_56043.jpg,云南省,楚雄市,101.48442,25.216784
102654_55805.jpg,云南省,楚雄市,101.949936,25.805769
102664_55833.jpg,云南省,楚雄市,101.97679,25.737865
102658_55811.jpg,云南省,楚雄市,101.95971,25.79146
102456_56001.jpg,云南省,楚雄市,101.40638,25.319458
102419_55902.jpg,云南省,楚雄市,101.30235,25.566933
102512_55890.jpg,云南省,楚雄市,101.557785,25.596603
102641_55978.jpg,云南省,楚雄市,101.91399,25.377226
102564_55907.jpg,云南省,楚雄市,101.70067,25.55359
102461_56011.jpg,云南省,楚雄市,101.41904,25.294651
102688_55891.jpg,云南省,楚雄市,102.04284,25.592226
102571_55990.jpg,云南省,楚雄市,101.72212,25.348509
102671_55847.jpg,云南省,楚雄市,101.99479,25.702332
102468_55835.jpg,云南省,楚雄市,101.43761,25.731062
102605_55639.jpg,云南省,楚雄市,101.8133,26.215387
102562_55625.jpg,云南省,楚雄市,101.69529,26.250946
102466_55902.jpg,云南省,楚雄市,101.43145,25.566257
102473_55838.jpg,云南省,楚雄市,101.45209,25.724947
102570_55989.jpg,云南省,楚雄市,101.719154,25.350576
102651_55526.jpg,云南省,楚雄市,101.941505,26.493347
102625_55641.jpg,云南省,楚雄市,101.87001,26.212015
102620_55611.jpg,云南省,楚雄市,101.85526,26.284636
102737_56120.jpg,云南省,楚雄市,102.17688,25.024324
102642_55973.jpg,云南省,楚雄市,101.91488,25.390926
102407_55887.jpg,云南省,楚雄市,101.271614,25.60199
102654_55801.jpg,云南省,楚雄市,101.94899,25.814936
102559_55928.jpg,云南省,楚雄市,101.68731,25.50105
102666_55535.jpg,云南省,楚雄市,101.98309,26.471413
102566_55938.jpg,云南省,楚雄市,101.707115,25.476608
102413_55890.jpg,云南省,楚雄市,101.28717,25.59632
102656_55808.jpg,云南省,楚雄市,101.95491,25.79916
102660_55819.jpg,云南省,楚雄市,101.96564,25.77195
102426_55886.jpg,云南省,楚雄市,101.32353,25.605112
102423_55902.jpg,云南省,楚雄市,101.31474,25.566677
102576_55626.jpg,云南省,楚雄市,101.735504,26.248058
102626_55644.jpg,云南省,楚雄市,101.87278,26.20338
102613_55972.jpg,云南省,楚雄市,101.836655,25.391441
102638_55980.jpg,云南省,楚雄市,101.90484,25.373018
102406_55895.jpg,云南省,楚雄市,101.268326,25.584045
102656_55810.jpg,云南省,楚雄市,101.95537,25.792929
102476_55835.jpg,云南省,楚雄市,101.45984,25.732765
102398_55888.jpg,云南省,楚雄市,101.24474,25.600595
102440_55908.jpg,云南省,楚雄市,101.360435,25.55106
102407_55899.jpg,云南省,楚雄市,101.27168,25.573923
102564_55625.jpg,云南省,楚雄市,101.702126,26.250607
102663_55523.jpg,云南省,楚雄市,101.97234,26.501839
102410_55890.jpg,云南省,楚雄市,101.277466,25.595533
102618_55648.jpg,云南省,楚雄市,101.85001,26.193842
102668_55537.jpg,云南省,楚雄市,101.98758,26.466675
102627_55615.jpg,云南省,楚雄市,101.8751,26.274452
102492_55883.jpg,云南省,楚雄市,101.50375,25.612457
102660_55823.jpg,云南省,楚雄市,101.96521,25.762384
102439_55906.jpg,云南省,楚雄市,101.358795,25.555107
102462_56010.jpg,云南省,楚雄市,101.42201,25.29772
102653_55525.jpg,云南省,楚雄市,101.94716,26.495876
102581_55936.jpg,云南省,楚雄市,101.74807,25.481388
102499_56047.jpg,云南省,楚雄市,101.52203,25.20592
102574_55631.jpg,云南省,楚雄市,101.72949,26.235956
102632_55642.jpg,云南省,楚雄市,101.88897,26.208977
102409_55895.jpg,云南省,楚雄市,101.276405,25.583803
102556_55933.jpg,云南省,楚雄市,101.680244,25.48919
102398_55882.jpg,云南省,楚雄市,101.246994,25.615322
102564_55932.jpg,云南省,楚雄市,101.700645,25.492468
102492_55882.jpg,云南省,楚雄市,101.50268,25.61495
102458_56005.jpg,云南省,楚雄市,101.40978,25.31102
102683_55566.jpg,云南省,楚雄市,102.028015,26.394821
102619_55977.jpg,云南省,楚雄市,101.85246,25.37999
102417_55898.jpg,云南省,楚雄市,101.29817,25.576418
102621_55625.jpg,云南省,楚雄市,101.85914,26.250275
102406_55890.jpg,云南省,楚雄市,101.267876,25.595718
102623_55644.jpg,云南省,楚雄市,101.864426,26.20341
102674_55534.jpg,云南省,楚雄市,102.00369,26.474037
102627_55611.jpg,云南省,楚雄市,101.87386,26.285215
102685_55517.jpg,云南省,楚雄市,102.03332,26.515934
102659_55812.jpg,云南省,楚雄市,101.96376,25.788975
102665_55539.jpg,云南省,楚雄市,101.97855,26.461483
102396_55879.jpg,云南省,楚雄市,101.23933,25.621853
102562_55972.jpg,云南省,楚雄市,101.69638,25.393425
102584_55638.jpg,云南省,楚雄市,101.75627,26.218983
102578_55626.jpg,云南省,楚雄市,101.74048,26.248583
102433_55808.jpg,云南省,楚雄市,101.34241,25.797674
102428_55888.jpg,云南省,楚雄市,101.32775,25.600775
102647_55529.jpg,云南省,楚雄市,101.93047,26.487482
102633_55523.jpg,云南省,楚雄市,101.89043,26.50048
102422_55910.jpg,云南省,楚雄市,101.31229,25.545307
102473_56023.jpg,云南省,楚雄市,101.45183,25.265213
102662_55533.jpg,云南省,楚雄市,101.970184,26.477398
102448_55814.jpg,云南省,楚雄市,101.38215,25.783134
102609_55611.jpg,云南省,楚雄市,101.82437,26.285257
102633_55990.jpg,云南省,楚雄市,101.89004,25.347517
102470_55835.jpg,云南省,楚雄市,101.44338,25.7308
102513_55891.jpg,云南省,楚雄市,101.56096,25.593739
102404_55895.jpg,云南省,楚雄市,101.261765,25.58215
102667_55537.jpg,云南省,楚雄市,101.98508,26.467464
102655_55806.jpg,云南省,楚雄市,101.950874,25.804152
102609_55963.jpg,云南省,楚雄市,101.825325,25.41405
102643_55970.jpg,云南省,楚雄市,101.918465,25.397179
102419_55880.jpg,云南省,楚雄市,101.30456,25.6198
102652_55799.jpg,云南省,楚雄市,101.944626,25.821022
102484_56043.jpg,云南省,楚雄市,101.48129,25.21685
102671_55537.jpg,云南省,楚雄市,101.99497,26.46664
102440_55812.jpg,云南省,楚雄市,101.36152,25.788517
102581_55629.jpg,云南省,楚雄市,101.74945,26.239418
102563_55624.jpg,云南省,楚雄市,101.69967,26.252466
102427_55890.jpg,云南省,楚雄市,101.32643,25.596159
102629_55640.jpg,云南省,楚雄市,101.880554,26.213072
102666_55540.jpg,云南省,楚雄市,101.98294,26.458838
102672_55551.jpg,云南省,楚雄市,101.9996,26.43178
102407_55886.jpg,云南省,楚雄市,101.26985,25.60635
102666_55534.jpg,云南省,楚雄市,101.98101,26.473671
102456_55900.jpg,云南省,楚雄市,101.40575,25.570963
102454_55995.jpg,云南省,楚雄市,101.40047,25.334776
102748_56105.jpg,云南省,楚雄市,102.20717,25.060804
102657_55813.jpg,云南省,楚雄市,101.95626,25.78572
102621_55610.jpg,云南省,楚雄市,101.85924,26.28672
102457_55898.jpg,云南省,楚雄市,101.40726,25.574863
102489_56042.jpg,云南省,楚雄市,101.49588,25.218555
102471_56025.jpg,云南省,楚雄市,101.44546,25.261084
102633_55612.jpg,云南省,楚雄市,101.89225,26.282253
102437_55899.jpg,云南省,楚雄市,101.352165,25.573368
102423_55912.jpg,云南省,楚雄市,101.31393,25.54016
102676_55550.jpg,云南省,楚雄市,102.00903,26.435171
102459_56009.jpg,云南省,楚雄市,101.41284,25.301668
102476_55882.jpg,云南省,楚雄市,101.46117,25.616583
102435_55811.jpg,云南省,楚雄市,101.34781,25.791992
102559_55911.jpg,云南省,楚雄市,101.68781,25.543941
102627_55643.jpg,云南省,楚雄市,101.87552,26.20512
102613_55608.jpg,云南省,楚雄市,101.83643,26.292183
102654_55800.jpg,云南省,楚雄市,101.94812,25.8173
102432_55808.jpg,云南省,楚雄市,101.33985,25.798779
102514_56058.jpg,云南省,楚雄市,101.56483,25.17971
102467_55891.jpg,云南省,楚雄市,101.435524,25.593332
102626_55612.jpg,云南省,楚雄市,101.87282,26.282589
102550_55918.jpg,云南省,楚雄市,101.66225,25.526674
102469_56021.jpg,云南省,楚雄市,101.44079,25.270376
102635_55515.jpg,云南省,楚雄市,101.897415,26.52186
102656_55525.jpg,云南省,楚雄市,101.95347,26.496813
102422_55900.jpg,云南省,楚雄市,101.3112,25.570946
102652_55534.jpg,云南省,楚雄市,101.94415,26.474566
102664_55533.jpg,云南省,楚雄市,101.97626,26.476316
102438_55899.jpg,云南省,楚雄市,101.35602,25.572384
102465_56017.jpg,云南省,楚雄市,101.428795,25.28029
102671_55538.jpg,云南省,楚雄市,101.9963,26.464529
102642_55968.jpg,云南省,楚雄市,101.91701,25.401493
102597_55637.jpg,云南省,楚雄市,101.79355,26.219637
102568_55935.jpg,云南省,楚雄市,101.71358,25.485067
102605_55643.jpg,云南省,楚雄市,101.81339,26.204893
102623_55627.jpg,云南省,楚雄市,101.86323,26.24614
102666_55539.jpg,云南省,楚雄市,101.981575,26.46239
102633_55610.jpg,云南省,楚雄市,101.89067,26.287521
102622_55645.jpg,云南省,楚雄市,101.86161,26.201998
102446_55881.jpg,云南省,楚雄市,101.378624,25.61762
102667_55519.jpg,云南省,楚雄市,101.984726,26.510155
102430_55892.jpg,云南省,楚雄市,101.33306,25.590744
102582_55639.jpg,云南省,楚雄市,101.75163,26.215996
102471_56019.jpg,云南省,楚雄市,101.44697,25.276207
102474_55836.jpg,云南省,楚雄市,101.45508,25.730268
102623_55615.jpg,云南省,楚雄市,101.86257,26.27426
102472_55835.jpg,云南省,楚雄市,101.45005,25.731747
102492_55885.jpg,云南省,楚雄市,101.50487,25.607433
102578_55620.jpg,云南省,楚雄市,101.74113,26.261969
102622_55612.jpg,云南省,楚雄市,101.86123,26.282051
102614_55608.jpg,云南省,楚雄市,101.83857,26.291267
102505_56055.jpg,云南省,楚雄市,101.54012,25.185383
102510_55889.jpg,云南省,楚雄市,101.55333,25.598234
102274_55932.jpg,云南省,楚雄市,100.904015,25.490791
102486_56043.jpg,云南省,楚雄市,101.487595,25.217209
102635_55520.jpg,云南省,楚雄市,101.89651,26.50914
102413_55888.jpg,云南省,楚雄市,101.28613,25.601803
102671_55849.jpg,云南省,楚雄市,101.994705,25.696808
102551_55921.jpg,云南省,楚雄市,101.665146,25.519114
102615_55615.jpg,云南省,楚雄市,101.84209,26.275331
102579_55636.jpg,云南省,楚雄市,101.74314,26.222206
102532_55537.jpg,云南省,楚雄市,101.613434,26.467707
102673_55535.jpg,云南省,楚雄市,102.000755,26.47185
102452_55892.jpg,云南省,楚雄市,101.39379,25.59001
102503_56053.jpg,云南省,楚雄市,101.533966,25.192362
102684_55566.jpg,云南省,楚雄市,102.031334,26.395166
102626_55615.jpg,云南省,楚雄市,101.87289,26.275793
102493_55885.jpg,云南省,楚雄市,101.50693,25.607151
102470_56020.jpg,云南省,楚雄市,101.44284,25.273348
102622_55614.jpg,云南省,楚雄市,101.86136,26.278118
102663_55525.jpg,云南省,楚雄市,101.97468,26.495874
102458_56006.jpg,云南省,楚雄市,101.40986,25.307056
102453_55895.jpg,云南省,楚雄市,101.3972,25.583496
102471_56018.jpg,云南省,楚雄市,101.445305,25.278854
102660_55817.jpg,云南省,楚雄市,101.96535,25.776558
102646_55528.jpg,云南省,楚雄市,101.92636,26.488392
102589_55975.jpg,云南省,楚雄市,101.76987,25.386015
102615_55963.jpg,云南省,楚雄市,101.840706,25.414396
102656_55807.jpg,云南省,楚雄市,101.95453,25.800972
102591_55638.jpg,云南省,楚雄市,101.77608,26.217894
102439_55900.jpg,云南省,楚雄市,101.35744,25.57047
102630_55623.jpg,云南省,楚雄市,101.88352,26.256151
102660_55818.jpg,云南省,楚雄市,101.96617,25.774841
102497_55889.jpg,云南省,楚雄市,101.51705,25.598011
102570_55984.jpg,云南省,楚雄市,101.71747,25.362988
102452_55894.jpg,云南省,楚雄市,101.39508,25.585016
102447_55814.jpg,云南省,楚雄市,101.38041,25.784737
102437_55898.jpg,云南省,楚雄市,101.35314,25.576603
102465_56016.jpg,云南省,楚雄市,101.43103,25.284071
102626_55614.jpg,云南省,楚雄市,101.87191,26.277681
102611_55988.jpg,云南省,楚雄市,101.83024,25.351994
102580_55629.jpg,云南省,楚雄市,101.74653,26.24036
102655_55521.jpg,云南省,楚雄市,101.95265,26.507193
102266_56009.jpg,云南省,云龙县,100.88436,25.300817
102084_55861.jpg,云南省,云龙县,100.382324,25.668434
102250_56096.jpg,云南省,云龙县,100.840355,25.084732
102268_56058.jpg,云南省,云龙县,100.887955,25.178423
102099_55900.jpg,云南省,云龙县,100.42515,25.569847
102263_56005.jpg,云南省,云龙县,100.87619,25.30944
102257_56073.jpg,云南省,云龙县,100.85879,25.140587
102179_55920.jpg,云南省,云龙县,100.64445,25.521538
102285_55926.jpg,云南省,云龙县,100.93544,25.507141
102264_56089.jpg,云南省,云龙县,100.877655,25.100758
102175_55935.jpg,云南省,云龙县,100.63405,25.483976
102269_56088.jpg,云南省,云龙县,100.8912,25.105244
102087_55873.jpg,云南省,云龙县,100.39204,25.637697
102097_55897.jpg,云南省,云龙县,100.42023,25.57913
102260_55870.jpg,云南省,云龙县,100.865776,25.645908
102266_56105.jpg,云南省,云龙县,100.88375,25.062689
102176_55942.jpg,云南省,云龙县,100.63499,25.467007
102263_56084.jpg,云南省,云龙县,100.87418,25.11459
102297_56039.jpg,云南省,云龙县,100.969246,25.22708
102102_55909.jpg,云南省,云龙县,100.43363,25.54868
102085_55860.jpg,云南省,云龙县,100.386154,25.67044
102254_56074.jpg,云南省,云龙县,100.84935,25.139341
102275_56039.jpg,云南省,云龙县,100.907524,25.226805
102266_55878.jpg,云南省,云龙县,100.88363,25.625565
102263_56082.jpg,云南省,云龙县,100.874825,25.119469
102098_55900.jpg,云南省,云龙县,100.42132,25.570454
102261_55871.jpg,云南省,云龙县,100.86871,25.642504
102292_56050.jpg,云南省,云龙县,100.95372,25.19934
102253_55860.jpg,云南省,云龙县,100.846466,25.669535
102299_56041.jpg,云南省,云龙县,100.97283,25.22173
102082_55858.jpg,云南省,云龙县,100.37773,25.674124
102249_56097.jpg,云南省,云龙县,100.835625,25.081034
102284_55972.jpg,云南省,云龙县,100.93164,25.39285
102286_55980.jpg,云南省,云龙县,100.93942,25.373001
102064_55968.jpg,云南省,云龙县,100.32766,25.403225
102298_56040.jpg,云南省,云龙县,100.971146,25.223127
102275_55973.jpg,云南省,云龙县,100.90776,25.390274
102087_55871.jpg,云南省,云龙县,100.39054,25.642197
102094_55870.jpg,云南省,云龙县,100.41176,25.645048
102258_55867.jpg,云南省,云龙县,100.86172,25.653048
102092_56054.jpg,云南省,云龙县,100.4066,25.189411
102186_55922.jpg,云南省,云龙县,100.66453,25.515938
102277_56039.jpg,云南省,云龙县,100.91419,25.22607
102264_55877.jpg,云南省,云龙县,100.878334,25.628412
102250_55848.jpg,云南省,云龙县,100.83834,25.699635
102250_56098.jpg,云南省,云龙县,100.83823,25.080118
102101_55912.jpg,云南省,云龙县,100.43004,25.541882
102058_55936.jpg,云南省,云龙县,100.31292,25.481672
102094_55876.jpg,云南省,云龙县,100.4102,25.631603
102099_55885.jpg,云南省,云龙县,100.42448,25.607555
102265_56007.jpg,云南省,云龙县,100.88029,25.304916
102098_55883.jpg,云南省,云龙县,100.42201,25.612516
102267_56084.jpg,云南省,云龙县,100.88549,25.114643
102096_55898.jpg,云南省,云龙县,100.416756,25.575188
102282_55923.jpg,云南省,云龙县,100.9268,25.51477
102255_55864.jpg,云南省,云龙县,100.851845,25.661077
101893_55725.jpg,云南省,云龙县,99.85842,26.003752
102175_55934.jpg,云南省,云龙县,100.63389,25.486712
102064_55969.jpg,云南省,云龙县,100.32783,25.398891
102261_56000.jpg,云南省,云龙县,100.87079,25.322538
102297_56047.jpg,云南省,云龙县,100.968994,25.205494
102268_56012.jpg,云南省,云龙县,100.88914,25.292803
102100_55903.jpg,云南省,云龙县,100.42674,25.563433
102268_56086.jpg,云南省,云龙县,100.88945,25.109951
102084_56019.jpg,云南省,云龙县,100.383995,25.276463
102269_56051.jpg,云南省,云龙县,100.89054,25.195534
102251_55858.jpg,云南省,云龙县,100.84155,25.67546
102087_56035.jpg,云南省,云龙县,100.39155,25.237038
102103_55908.jpg,云南省,云龙县,100.43499,25.551302
102251_55859.jpg,云南省,云龙县,100.842155,25.673315
102058_55934.jpg,云南省,云龙县,100.31291,25.486343
102092_56052.jpg,云南省,云龙县,100.405754,25.194672
102095_55875.jpg,云南省,云龙县,100.41435,25.633963
102268_56010.jpg,云南省,云龙县,100.88904,25.297523
102265_56099.jpg,云南省,云龙县,100.87942,25.076462
102250_55857.jpg,云南省,云龙县,100.83973,25.67702
102098_55901.jpg,云南省,云龙县,100.421036,25.56795
102183_55920.jpg,云南省,云龙县,100.655266,25.521103
102268_56090.jpg,云南省,云龙县,100.88963,25.098656
102096_55879.jpg,云南省,云龙县,100.41659,25.623404
102265_56083.jpg,云南省,云龙县,100.88193,25.11673
102174_55938.jpg,云南省,云龙县,100.63161,25.476582
102262_56083.jpg,云南省,云龙县,100.871864,25.116596
102061_55967.jpg,云南省,云龙县,100.32091,25.405527
102090_56047.jpg,云南省,云龙县,100.39981,25.205084
102172_55941.jpg,云南省,云龙县,100.62542,25.470102
102289_55982.jpg,云南省,云龙县,100.94634,25.367935
102281_56023.jpg,云南省,云龙县,100.92426,25.265299
102102_55910.jpg,云南省,云龙县,100.432076,25.54553
102104_55893.jpg,云南省,云龙县,100.43854,25.588722
102278_55941.jpg,云南省,云龙县,100.91718,25.468836
102280_55975.jpg,云南省,云龙县,100.92256,25.385132
102100_55886.jpg,云南省,云龙县,100.427704,25.60498
102088_56042.jpg,云南省,云龙县,100.394615,25.219204
102068_55952.jpg,云南省,云龙县,100.338905,25.441727
102075_55963.jpg,云南省,云龙县,100.35788,25.414116
102104_55892.jpg,云南省,云龙县,100.43803,25.591057
102086_56033.jpg,云南省,云龙县,100.38893,25.240305
102257_55865.jpg,云南省,云龙县,100.859215,25.65826
102257_56082.jpg,云南省,云龙县,100.858185,25.119923
102247_56100.jpg,云南省,云龙县,100.83049,25.073912
102100_55904.jpg,云南省,云龙县,100.42784,25.561127
102249_55851.jpg,云南省,云龙县,100.83709,25.691992
102271_56037.jpg,云南省,云龙县,100.898224,25.23173
102086_55861.jpg,云南省,云龙县,100.388466,25.668327
102277_56015.jpg,云南省,云龙县,100.91389,25.285467
102096_55880.jpg,云南省,云龙县,100.41621,25.621042
102091_56048.jpg,云南省,云龙县,100.40205,25.203302
102268_56092.jpg,云南省,云龙县,100.88907,25.093699
102257_56080.jpg,云南省,云龙县,100.858376,25.12384
102072_55954.jpg,云南省,云龙县,100.3495,25.43603
102262_56079.jpg,云南省,云龙县,100.87127,25.127153
102265_55877.jpg,云南省,云龙县,100.88126,25.627
102277_55918.jpg,云南省,云龙县,100.91297,25.52719
102087_56029.jpg,云南省,云龙县,100.39235,25.250265
102273_55931.jpg,云南省,云龙县,100.90308,25.493946
102091_55864.jpg,云南省,云龙县,100.40318,25.659967
102268_56094.jpg,云南省,云龙县,100.88787,25.089294
102106_55888.jpg,云南省,云龙县,100.44357,25.601664
102086_55870.jpg,云南省,云龙县,100.389435,25.644321
102290_56049.jpg,云南省,云龙县,100.94869,25.20121
102186_55921.jpg,云南省,云龙县,100.662605,25.519232
102276_55937.jpg,云南省,云龙县,100.910416,25.479342
102280_55974.jpg,云南省,云龙县,100.92167,25.388031
102094_55914.jpg,云南省,云龙县,100.40982,25.536438
102099_55882.jpg,云南省,云龙县,100.42353,25.615648
102085_56030.jpg,云南省,云龙县,100.384964,25.249174
102290_55982.jpg,云南省,云龙县,100.94876,25.366827
102098_55884.jpg,云南省,云龙县,100.42301,25.611195
102270_56012.jpg,云南省,云龙县,100.89328,25.292843
102060_55941.jpg,云南省,云龙县,100.31707,25.46849
102252_55859.jpg,云南省,云龙县,100.84576,25.67283
102091_55863.jpg,云南省,云龙县,100.40221,25.663368
102100_55902.jpg,云南省,云龙县,100.42813,25.566612
102295_56047.jpg,云南省,云龙县,100.96405,25.20587
102276_55938.jpg,云南省,云龙县,100.9114,25.477404
102264_56107.jpg,云南省,云龙县,100.8779,25.057585
102086_56025.jpg,云南省,云龙县,100.38838,25.260887
102288_55982.jpg,云南省,云龙县,100.942825,25.368248
102099_55914.jpg,云南省,云龙县,100.42419,25.53577
102092_56051.jpg,云南省,云龙县,100.40457,25.196783
102267_56051.jpg,云南省,云龙县,100.887215,25.196688
102283_55923.jpg,云南省,云龙县,100.93031,25.513151
102066_55980.jpg,云南省,云龙县,100.33304,25.372208
102259_56004.jpg,云南省,云龙县,100.86525,25.312977
102100_55905.jpg,云南省,云龙县,100.42831,25.559128
102179_55923.jpg,云南省,云龙县,100.644325,25.51299
102089_56044.jpg,云南省,云龙县,100.396866,25.21267
102084_56032.jpg,云南省,云龙县,100.38241,25.242462
102271_56012.jpg,云南省,云龙县,100.89802,25.292349
102102_55911.jpg,云南省,云龙县,100.43212,25.544085
102267_56085.jpg,云南省,云龙县,100.88572,25.111807
102088_56041.jpg,云南省,云龙县,100.394455,25.221766
102273_55930.jpg,云南省,云龙县,100.903206,25.49672
102087_56028.jpg,云南省,云龙县,100.39214,25.253042
102264_56050.jpg,云南省,云龙县,100.877205,25.198719
102285_55974.jpg,云南省,云龙县,100.934364,25.386854
102276_56015.jpg,云南省,云龙县,100.91185,25.286552
102276_55940.jpg,云南省,云龙县,100.91159,25.47129
102089_56046.jpg,云南省,云龙县,100.39782,25.2097
102266_56087.jpg,云南省,云龙县,100.88412,25.10599
102262_55873.jpg,云南省,云龙县,100.87313,25.63771
102096_55916.jpg,云南省,云龙县,100.41608,25.53211
102092_56050.jpg,云南省,云龙县,100.40476,25.198278
102085_55866.jpg,云南省,云龙县,100.385185,25.655203
102250_55856.jpg,云南省,云龙县,100.83919,25.678957
102260_56084.jpg,云南省,云龙县,100.867065,25.114702
102263_56098.jpg,云南省,云龙县,100.87599,25.07923
102181_55919.jpg,云南省,云龙县,100.65046,25.523159
102257_55864.jpg,云南省,云龙县,100.85844,25.659395
102267_55879.jpg,云南省,云龙县,100.88537,25.623768
102263_55875.jpg,云南省,云龙县,100.87598,25.632847
102287_55981.jpg,云南省,云龙县,100.941216,25.370878
102103_55906.jpg,云南省,云龙县,100.43491,25.555874
102267_56048.jpg,云南省,云龙县,100.88548,25.202803
102086_56039.jpg,云南省,云龙县,100.39006,25.226639
101898_55718.jpg,云南省,云龙县,99.87306,26.020079
102170_55937.jpg,云南省,云龙县,100.62041,25.478655
102182_55920.jpg,云南省,云龙县,100.65166,25.520699
102105_55891.jpg,云南省,云龙县,100.439995,25.593287
102263_55874.jpg,云南省,云龙县,100.87555,25.63467
102267_56112.jpg,云南省,云龙县,100.88664,25.04393
102262_56005.jpg,云南省,云龙县,100.873146,25.309553
102105_55892.jpg,云南省,云龙县,100.44147,25.590961
102092_55872.jpg,云南省,云龙县,100.404945,25.641388
102068_55957.jpg,云南省,云龙县,100.33891,25.430256
102085_56021.jpg,云南省,云龙县,100.38564,25.269978
102102_55889.jpg,云南省,云龙县,100.432076,25.597294
102281_56053.jpg,云南省,云龙县,100.92408,25.190414
102089_56045.jpg,云南省,云龙县,100.39685,25.2112
102284_55973.jpg,云南省,云龙县,100.932526,25.390945
102088_56040.jpg,云南省,云龙县,100.394485,25.223534
102263_56007.jpg,云南省,云龙县,100.875114,25.304533
102279_55921.jpg,云南省,云龙县,100.91815,25.51953
102266_56110.jpg,云南省,云龙县,100.88323,25.049911
102102_55906.jpg,云南省,云龙县,100.43355,25.557137
102282_56025.jpg,云南省,云龙县,100.92723,25.261305
102097_55915.jpg,云南省,云龙县,100.41994,25.533976
102102_55907.jpg,云南省,云龙县,100.4325,25.5533
102283_56017.jpg,云南省,云龙县,100.929855,25.28145
102259_55869.jpg,云南省,云龙县,100.8636,25.647139
102060_55965.jpg,云南省,云龙县,100.3188,25.410105
102286_55977.jpg,云南省,云龙县,100.937454,25.379076
102267_56096.jpg,云南省,云龙县,100.88689,25.083548
102297_56038.jpg,云南省,云龙县,100.96835,25.229162
102255_56074.jpg,云南省,云龙县,100.85342,25.139143
102254_55861.jpg,云南省,云龙县,100.84912,25.667147
102094_55915.jpg,云南省,云龙县,100.41158,25.533037
102084_56020.jpg,云南省,云龙县,100.383934,25.274311
102289_55975.jpg,云南省,云龙县,100.94659,25.385328
102287_56056.jpg,云南省,云龙县,100.94136,25.182873
102281_55977.jpg,云南省,云龙县,100.92366,25.381058
102290_56054.jpg,云南省,云龙县,100.95047,25.189842
102264_56098.jpg,云南省,云龙县,100.87863,25.078808
102267_56010.jpg,云南省,云龙县,100.88622,25.299002
102091_55871.jpg,云南省,云龙县,100.40316,25.643034
102074_55962.jpg,云南省,云龙县,100.3572,25.417774
102064_55975.jpg,云南省,云龙县,100.328186,25.384012
102105_55890.jpg,云南省,云龙县,100.44141,25.596258
102277_55971.jpg,云南省,云龙县,100.91338,25.394
102069_55953.jpg,云南省,云龙县,100.340965,25.440493
102260_56002.jpg,云南省,云龙县,100.86699,25.31783
102074_55960.jpg,云南省,云龙县,100.35643,25.422426
102073_55959.jpg,云南省,云龙县,100.35224,25.424913
102074_55961.jpg,云南省,云龙县,100.356964,25.420506
102279_56062.jpg,云南省,云龙县,100.91954,25.169703
102253_55861.jpg,云南省,云龙县,100.8482,25.668457
102262_55872.jpg,云南省,云龙县,100.871124,25.641232
102085_55864.jpg,云南省,云龙县,100.385635,25.660284
102286_56025.jpg,云南省,云龙县,100.93753,25.261534
102250_56093.jpg,云南省,云龙县,100.83832,25.090647
102250_56094.jpg,云南省,云龙县,100.84033,25.089005
102103_55887.jpg,云南省,云龙县,100.43633,25.602266
102102_55890.jpg,云南省,云龙县,100.43381,25.59488
101984_57304.jpg,云南省,景洪市,100.10962,22.044918
101991_57306.jpg,云南省,思茅市,100.1276,22.039022
101988_57305.jpg,云南省,思茅市,100.12041,22.041042
101987_57310.jpg,云南省,思茅市,100.11652,22.029459
101989_57298.jpg,云南省,思茅市,100.122025,22.05808
101992_57299.jpg,云南省,思茅市,100.130394,22.057407
101987_57300.jpg,云南省,思茅市,100.11827,22.05303
102611_56695.jpg,云南省,思茅市,101.829636,23.584536
101991_57307.jpg,云南省,思茅市,100.1268,22.035028
101982_57302.jpg,云南省,思茅市,100.10415,22.048744
101986_57303.jpg,云南省,思茅市,100.11316,22.047121
101992_57303.jpg,云南省,思茅市,100.12957,22.045214
101991_57301.jpg,云南省,思茅市,100.12886,22.051535
101986_57304.jpg,云南省,思茅市,100.11452,22.043167
101951_57117.jpg,云南省,思茅市,100.01838,22.519842
101991_57305.jpg,云南省,思茅市,100.128494,22.042194
101988_57297.jpg,云南省,思茅市,100.12073,22.06095
101948_57110.jpg,云南省,思茅市,100.01088,22.537598
101949_57114.jpg,云南省,思茅市,100.01281,22.526133
101983_57303.jpg,云南省,思茅市,100.10663,22.0467
101964_57128.jpg,云南省,思茅市,100.05317,22.491587
101988_57299.jpg,云南省,思茅市,100.120125,22.055706
101966_57133.jpg,云南省,思茅市,100.0591,22.47912
101986_57301.jpg,云南省,思茅市,100.11506,22.05124
101953_57119.jpg,云南省,思茅市,100.02338,22.514534
101952_57119.jpg,云南省,思茅市,100.020164,22.514727
101989_57309.jpg,云南省,思茅市,100.1217,22.030699
