原始图片,省,市,经度,纬度,POI
101982_55670.jpg,云南省,丽江纳西族自治县,100.10239,26.139786,焦华线
101985_55661.jpg,云南省,丽江纳西族自治县,100.1106,26.162474,奴不刺门
101980_55625.jpg,云南省,丽江纳西族自治县,100.098854,26.250277,海南坡
101781_55566.jpg,云南省,怒江傈傈族自治州,99.55221,26.395761,甸所沟
101788_55582.jpg,云南省,怒江傈傈族自治州,99.5711,26.355148,咔拉河
101648_55876.jpg,云南省,怒江傈傈族自治州,99.18662,25.630379,鹰堆
101780_55716.jpg,云南省,怒江傈傈族自治州,99.54935,26.026272,小罗坪山
101647_55877.jpg,云南省,怒江傈傈族自治州,99.18404,25.627268,鹰堆
101649_55867.jpg,云南省,怒江傈傈族自治州,99.18831,25.652132,营盘山
101777_55700.jpg,云南省,怒江傈傈族自治州,99.53974,26.064472,住罗坪河
101639_55832.jpg,云南省,怒江傈傈族自治州,99.16078,25.739265,三尖石
101775_55704.jpg,云南省,怒江傈傈族自治州,99.534164,26.055742,干小河
101777_55562.jpg,云南省,怒江傈傈族自治州,99.53915,26.405485,白菜坪
101771_55557.jpg,云南省,怒江傈傈族自治州,99.52359,26.418533,基归尘
101786_55570.jpg,云南省,怒江傈傈族自治州,99.56399,26.386744,甸所沟
101778_55563.jpg,云南省,怒江傈傈族自治州,99.54409,26.401846,甸所沟
101782_55567.jpg,云南省,怒江傈傈族自治州,99.55312,26.394108,甸所沟
101785_55569.jpg,云南省,怒江傈傈族自治州,99.563286,26.389122,甸所沟
101787_55571.jpg,云南省,怒江傈傈族自治州,99.567986,26.382221,甸所沟
101784_55736.jpg,云南省,怒江傈傈族自治州,99.5586,25.975883,兔子坪
101783_55568.jpg,云南省,怒江傈傈族自治州,99.55633,26.391565,甸所沟
101787_55573.jpg,云南省,怒江傈傈族自治州,99.5686,26.378632,后山箐
101781_55721.jpg,云南省,怒江傈傈族自治州,99.550446,26.013693,兔罗坪
101782_55723.jpg,云南省,怒江傈傈族自治州,99.55311,26.008715,兔罗坪
101790_55586.jpg,云南省,怒江傈傈族自治州,99.57534,26.34676,咔拉河
101774_55561.jpg,云南省,怒江傈傈族自治州,99.53106,26.40775,基归尘
101792_55589.jpg,云南省,怒江傈傈族自治州,99.58184,26.339392,咔拉河
101784_55568.jpg,云南省,怒江傈傈族自治州,99.55846,26.390598,甸所沟
101792_55593.jpg,云南省,怒江傈傈族自治州,99.5825,26.329803,咔拉河
101795_55596.jpg,云南省,怒江傈傈族自治州,99.59055,26.320993,山海箐
101639_55837.jpg,云南省,怒江傈傈族自治州,99.15995,25.727827,三崇山
101776_55706.jpg,云南省,怒江傈傈族自治州,99.53633,26.050592,小罗坪山
101794_55592.jpg,云南省,怒江傈傈族自治州,99.586044,26.332188,咔拉河
101773_55560.jpg,云南省,怒江傈傈族自治州,99.52997,26.409727,基归尘
101770_55555.jpg,云南省,怒江傈傈族自治州,99.52012,26.423265,基归尘
101785_55696.jpg,云南省,怒江傈傈族自治州,99.561646,26.076056,千岭山
101777_55563.jpg,云南省,怒江傈傈族自治州,99.540054,26.403906,白菜坪
101681_56207.jpg,云南省,临沧县,99.275764,24.808361,蓝薄山
101805_56156.jpg,云南省,临沧县,99.61607,24.935362,杨培家园箐
101676_56239.jpg,云南省,临沧县,99.26304,24.729137,四大山
101679_56229.jpg,云南省,临沧县,99.270256,24.752039,施甸县闽矿矿业有限公司新厂铅锌矿
101806_56160.jpg,云南省,临沧县,99.61999,24.92448,大尖山
101676_56236.jpg,云南省,临沧县,99.26346,24.734669,黄草坝水库
101807_56156.jpg,云南省,临沧县,99.62188,24.935709,杨培家园箐
101804_56152.jpg,云南省,临沧县,99.61387,24.944244,杨培家园箐
101678_56228.jpg,云南省,临沧县,99.26874,24.754866,风吹山
101679_56225.jpg,云南省,临沧县,99.271034,24.76354,松山河
101678_56232.jpg,云南省,临沧县,99.268845,24.746555,施甸县闽矿矿业有限公司新厂铅锌矿
101626_56162.jpg,云南省,临沧县,99.12466,24.920242,田房河
101800_56142.jpg,云南省,临沧县,99.603676,24.970312,大银洞河
101802_56145.jpg,云南省,临沧县,99.60926,24.961998,天堂
101800_56143.jpg,云南省,临沧县,99.60371,24.968376,大银洞河
101678_56231.jpg,云南省,临沧县,99.26947,24.749132,施甸县闽矿矿业有限公司新厂铅锌矿
101678_56227.jpg,云南省,临沧县,99.269394,24.75911,风吹山
101679_56222.jpg,云南省,临沧县,99.271545,24.769358,松山河
101682_56211.jpg,云南省,临沧县,99.27824,24.796999,茶花箐
103341_56321.jpg,云南省,个旧市,103.83648,24.524063,洗羊塘
103215_56675.jpg,云南省,个旧市,103.49086,23.635706,大黑山
103103_56480.jpg,云南省,个旧市,103.183075,24.126133,觅利坝塘
103322_56348.jpg,云南省,个旧市,103.783264,24.456926,阿定上寨公路
102793_56521.jpg,云南省,个旧市,102.33156,24.022736,居得契
102797_56525.jpg,云南省,个旧市,102.3413,24.012178,大疝子山
103123_56483.jpg,云南省,个旧市,103.23777,24.118977,不得
103346_56375.jpg,云南省,个旧市,103.849976,24.388304,无度坡公路
103203_56674.jpg,云南省,个旧市,103.4572,23.637337,老布沼
102995_56736.jpg,云南省,个旧市,102.88459,23.48157,李海寨大坡
103044_56434.jpg,云南省,个旧市,103.01917,24.241537,石大路
103043_56423.jpg,云南省,个旧市,103.016655,24.267635,么波冲
103325_56346.jpg,云南省,个旧市,103.793144,24.461908,毕块
103336_56334.jpg,云南省,个旧市,103.822716,24.490784,凹部山公路
103325_56338.jpg,云南省,个旧市,103.791756,24.48179,箐门公路－箐门公路
102810_56549.jpg,云南省,个旧市,102.377396,23.952896,坡头甸后山
103007_56730.jpg,云南省,个旧市,102.91801,23.497984,五脑山
103047_56738.jpg,云南省,个旧市,103.028015,23.476791,老虎山
103065_56641.jpg,云南省,个旧市,103.07694,23.721457,龙树山
102993_56498.jpg,云南省,个旧市,102.87992,24.081137,弯刀岩
103350_56315.jpg,云南省,个旧市,103.86172,24.538952,落水坡
102601_56702.jpg,云南省,个旧市,101.803116,23.566921,营盘山
103330_56342.jpg,云南省,个旧市,103.805305,24.471903,小石龙
103229_56682.jpg,云南省,个旧市,103.527336,23.61919,左美果
103355_56333.jpg,云南省,个旧市,103.875046,24.493238,中国石化向阳加油站
103303_56218.jpg,云南省,个旧市,103.73158,24.779663,雨柱
103344_56329.jpg,云南省,个旧市,103.84451,24.503397,工棚公路
103002_56393.jpg,云南省,个旧市,102.90517,24.344007,松子厂
103002_56735.jpg,云南省,个旧市,102.90573,23.48427,马鞍山
103017_56736.jpg,云南省,个旧市,102.946976,23.481821,白象山
102785_56516.jpg,云南省,个旧市,102.309845,24.034508,公黑山
103360_56527.jpg,云南省,个旧市,103.8876,24.007864,果白冲
103357_56304.jpg,云南省,个旧市,103.88012,24.564873,XV71
103326_56351.jpg,云南省,个旧市,103.79539,24.447392,老祖坟箐
103001_56735.jpg,云南省,个旧市,102.90114,23.484938,马鞍山
103365_56534.jpg,云南省,个旧市,103.9019,23.989521,小平上寨
102993_56736.jpg,云南省,个旧市,102.88027,23.481487,李海寨大坡
103328_56351.jpg,云南省,个旧市,103.80035,24.448402,中国水电顾问集团风电泸西有限公司(大坡顶风电场)
103040_56441.jpg,云南省,个旧市,103.008446,24.224173,XFH2
102991_56495.jpg,云南省,个旧市,102.87424,24.088924,偏头山
103350_56437.jpg,云南省,个旧市,103.85964,24.232214,舍得乡烟草服务站
103105_56485.jpg,云南省,个旧市,103.187,24.113588,大西扯邑
103349_56435.jpg,云南省,个旧市,103.8568,24.238308,丘北宏源加油站
103107_56503.jpg,云南省,个旧市,103.19231,24.068617,X008
103245_56702.jpg,云南省,个旧市,103.57224,23.567291,岩子脚
103044_56436.jpg,云南省,个旧市,103.02083,24.236326,石大路
103331_56352.jpg,云南省,个旧市,103.80769,24.445242,Y212
103353_56318.jpg,云南省,个旧市,103.867775,24.531374,大沙马
102805_56538.jpg,云南省,个旧市,102.36249,23.979115,可得白马洒
102983_56497.jpg,云南省,个旧市,102.85196,24.083944,长石岩
103327_56355.jpg,云南省,个旧市,103.797295,24.439146,老祖坟箐
103214_56675.jpg,云南省,个旧市,103.487274,23.6348,裴呢冲
103323_56354.jpg,云南省,个旧市,103.78676,24.441334,老祖坟箐
102992_56642.jpg,云南省,个旧市,102.87862,23.71801,木头寨
103056_56632.jpg,云南省,个旧市,103.053154,23.744772,海尾坡
103046_56438.jpg,云南省,个旧市,103.02553,24.231272,石大路
103197_56668.jpg,云南省,个旧市,103.43914,23.653456,大黑山
103346_56318.jpg,云南省,个旧市,103.850006,24.530994,化乐公路
102984_56499.jpg,云南省,个旧市,102.85407,24.07701,长石岩
102997_56414.jpg,云南省,个旧市,102.890625,24.29083,马鞍山
102997_56417.jpg,云南省,个旧市,102.89207,24.282703,Y311
103035_56736.jpg,云南省,个旧市,102.995056,23.48124,黄草坝大山
102855_56754.jpg,云南省,个旧市,102.50097,23.437283,小尖山
103357_56306.jpg,云南省,个旧市,103.87898,24.560677,XV71
103112_56493.jpg,云南省,个旧市,103.20589,24.09363,巡易线
103192_56714.jpg,云南省,个旧市,103.427246,23.537947,西笛底
102997_56413.jpg,云南省,个旧市,102.89047,24.293217,大石板
102787_56517.jpg,云南省,个旧市,102.31481,24.03351,公黑山
103124_56479.jpg,云南省,个旧市,103.239,24.128407,Y082
103344_56315.jpg,云南省,个旧市,103.84512,24.537851,中国水电顾问集团风电泸西有限公司(东山风电场)
103356_56325.jpg,云南省,个旧市,103.87788,24.513624,Y011
103353_56329.jpg,云南省,个旧市,103.86938,24.50335,阿洞村公路
103040_56427.jpg,云南省,个旧市,103.01001,24.25902,烧瓦处
103103_56479.jpg,云南省,个旧市,103.181786,24.128159,觅利坝塘
103219_56671.jpg,云南省,个旧市,103.50125,23.64613,大黑山
103044_56440.jpg,云南省,个旧市,103.02039,24.22656,茶花箐
103191_56707.jpg,云南省,个旧市,103.42495,23.55624,大黑能
103344_56372.jpg,云南省,个旧市,103.843094,24.395275,红水塘公路
103347_56315.jpg,云南省,个旧市,103.85152,24.538595,中国水电顾问集团风电泸西有限公司(李子箐风电场)
103226_56688.jpg,云南省,个旧市,103.519104,23.603903,小黑山
103110_56495.jpg,云南省,个旧市,103.20279,24.08839,巡易线
103112_56488.jpg,云南省,个旧市,103.206436,24.105274,大西扯邑
103227_56683.jpg,云南省,个旧市,103.52257,23.615639,左美果
103039_56424.jpg,云南省,个旧市,103.007065,24.266182,大西路
103334_56378.jpg,云南省,个旧市,103.81741,24.37989,元度坡公路－马家寨公路
103200_56740.jpg,云南省,个旧市,103.44838,23.47145,下梨耙坡
103041_56440.jpg,云南省,个旧市,103.01326,24.226189,XFH2
103038_56424.jpg,云南省,个旧市,103.00462,24.266827,大西路
103198_56673.jpg,云南省,个旧市,103.44372,23.640583,大黑山
103193_56717.jpg,云南省,个旧市,103.4306,23.530558,犁耙山
103101_56477.jpg,云南省,个旧市,103.17697,24.1336,义小线Ｋ９３＋４００－拉里黑公路
103043_56428.jpg,云南省,个旧市,103.018265,24.256832,烧瓦处
102838_56738.jpg,云南省,个旧市,102.45328,23.47755,洗马塘
103042_56423.jpg,云南省,个旧市,103.0149,24.26933,宝山水库
103000_56405.jpg,云南省,个旧市,102.89835,24.312716,磨豆山
103213_56676.jpg,云南省,个旧市,103.485176,23.634264,裴呢冲
103341_56375.jpg,云南省,个旧市,103.83659,24.388752,红水塘坡公路
103344_56327.jpg,云南省,个旧市,103.8437,24.509098,马卡地公路
103064_56650.jpg,云南省,个旧市,103.07591,23.699055,安老线
103356_56337.jpg,云南省,个旧市,103.87624,24.483448,龙中线－菖莆塘公路
103053_56629.jpg,云南省,个旧市,103.0461,23.751675,海尾坡
103230_56692.jpg,云南省,个旧市,103.53175,23.592243,小黑山
103362_56526.jpg,云南省,个旧市,103.89449,24.009783,老鹰坡
102868_56755.jpg,云南省,个旧市,102.53571,23.435406,大冷山
102786_56516.jpg,云南省,个旧市,102.31239,24.034302,公黑山
103197_56672.jpg,云南省,个旧市,103.44098,23.643581,大黑山
102999_56500.jpg,云南省,个旧市,102.89636,24.075548,Y325
103328_56337.jpg,云南省,个旧市,103.79908,24.48368,支锅山
103337_56330.jpg,云南省,个旧市,103.824234,24.500465,大阿棚
103338_56382.jpg,云南省,个旧市,103.82865,24.370493,小黑箐
103379_56534.jpg,云南省,个旧市,103.93955,23.989803,大箐
103342_56377.jpg,云南省,个旧市,103.839554,24.38335,红水塘坡
103120_56486.jpg,云南省,个旧市,103.228836,24.109627,石万村
103353_56338.jpg,云南省,个旧市,103.86963,24.481287,龙中线－菖莆塘公路
103121_56487.jpg,云南省,个旧市,103.23058,24.108145,石万村
102605_56704.jpg,云南省,个旧市,101.814476,23.563776,营盘山
103348_56340.jpg,云南省,个旧市,103.85463,24.475027,XG55
103217_56674.jpg,云南省,个旧市,103.49517,23.63724,大黑山
102990_56494.jpg,云南省,个旧市,102.87217,24.090574,偏头山
103199_56675.jpg,云南省,个旧市,103.445816,23.635632,阿泽新寨
103332_56353.jpg,云南省,个旧市,103.81217,24.444399,Y212
103102_56474.jpg,云南省,个旧市,103.17836,24.139742,围墙
103325_56344.jpg,云南省,个旧市,103.79258,24.465193,菊畹村
103108_56503.jpg,云南省,个旧市,103.196014,24.06889,X008
103103_56483.jpg,云南省,个旧市,103.18214,24.117956,老山背后
103040_56421.jpg,云南省,个旧市,103.010124,24.27449,宝山水库
102847_56746.jpg,云南省,个旧市,102.48021,23.456554,所波邑
103355_56306.jpg,云南省,个旧市,103.87488,24.560055,山色
103041_56424.jpg,云南省,个旧市,103.01209,24.264904,宝山水库
102803_56535.jpg,云南省,个旧市,102.35943,23.988314,石岩山头
103045_56437.jpg,云南省,个旧市,103.02242,24.234192,石大路
102604_56703.jpg,云南省,个旧市,101.812485,23.565325,营盘山
103001_56733.jpg,云南省,个旧市,102.90161,23.490202,马鞍山
103107_56465.jpg,云南省,个旧市,103.192635,24.164001,四家村
102606_56704.jpg,云南省,个旧市,101.816345,23.562181,营盘山
103123_56789.jpg,云南省,个旧市,103.236084,23.34943,大湾子
102997_56499.jpg,云南省,个旧市,102.89015,24.078617,山心路
103326_56339.jpg,云南省,个旧市,103.79368,24.47929,箐门公路－箐门公路
103002_56503.jpg,云南省,个旧市,102.90622,24.067532,山心
103358_56307.jpg,云南省,个旧市,103.88353,24.55865,小得落上寨
103361_56525.jpg,云南省,个旧市,103.89024,24.012724,老鹰坡
103199_56757.jpg,云南省,个旧市,103.44641,23.42987,狮子山
102865_56757.jpg,云南省,个旧市,102.527435,23.429274,大冷山
103000_56396.jpg,云南省,个旧市,102.9004,24.336672,松子厂
103049_56437.jpg,云南省,个旧市,103.032776,24.23217,石大路
103345_56316.jpg,云南省,个旧市,103.847565,24.535652,中国水电顾问集团风电泸西有限公司(李子箐风电场)
103204_56675.jpg,云南省,个旧市,103.458725,23.636538,老布沼
103345_56313.jpg,云南省,个旧市,103.84642,24.543621,中国水电顾问集团风电泸西有限公司(李子箐风电场)
103003_56504.jpg,云南省,个旧市,102.90691,24.065434,山心
102611_56696.jpg,云南省,个旧市,101.83191,23.582233,甘岔箐
103328_56352.jpg,云南省,个旧市,103.80117,24.445995,中国水电顾问集团风电泸西有限公司(大坡顶风电场)
102985_56501.jpg,云南省,个旧市,102.85723,24.07301,长石岩
103346_56331.jpg,云南省,个旧市,103.849335,24.4994,老翻田顶
102996_56404.jpg,云南省,个旧市,102.88922,24.314857,三棱子山
103353_56333.jpg,云南省,个旧市,103.869255,24.492756,上大山
103244_56701.jpg,云南省,个旧市,103.56982,23.571005,岩子脚
103124_56792.jpg,云南省,个旧市,103.239296,23.339907,绿塘坝
103339_56321.jpg,云南省,个旧市,103.82954,24.523176,周依村公路
103000_56399.jpg,云南省,个旧市,102.89835,24.327612,磨豆山
103328_56350.jpg,云南省,个旧市,103.79999,24.450937,中国水电顾问集团风电泸西有限公司(大坡顶风电场)
103354_56307.jpg,云南省,个旧市,103.87034,24.557955,山色
103336_56324.jpg,云南省,个旧市,103.82333,24.516161,东山－泸水
103196_56669.jpg,云南省,个旧市,103.437645,23.651388,大黑山
103001_56737.jpg,云南省,个旧市,102.901115,23.480083,李海寨大坡
103114_56488.jpg,云南省,个旧市,103.21216,24.10645,X308
103057_56647.jpg,云南省,个旧市,103.05675,23.705978,大寨
103346_56314.jpg,云南省,个旧市,103.84926,24.54064,中国水电顾问集团风电泸西有限公司(李子箐风电场)
102794_56522.jpg,云南省,个旧市,102.33303,24.021072,居得契
103354_56330.jpg,云南省,个旧市,103.870605,24.500795,阿洞村公路
103359_56531.jpg,云南省,个旧市,103.88597,23.99768,大铁水库
102993_56497.jpg,云南省,个旧市,102.88024,24.083866,弯刀岩
103041_56434.jpg,云南省,个旧市,103.01247,24.24095,老厂
103002_56392.jpg,云南省,个旧市,102.90568,24.346455,牛期多坝塘
103335_56335.jpg,云南省,个旧市,103.81968,24.488161,中国水电顾问集团风电泸西有限公司(东华风电场)
102804_56538.jpg,云南省,个旧市,102.3611,23.980856,阿拉莫
103320_56389.jpg,云南省,个旧市,103.7775,24.353144,老横山
102808_56547.jpg,云南省,个旧市,102.37092,23.957973,坡头甸后山
103326_56352.jpg,云南省,个旧市,103.79587,24.445177,老祖坟箐
102999_56404.jpg,云南省,个旧市,102.8969,24.317049,磨豆山
103003_56732.jpg,云南省,个旧市,102.9068,23.491407,马鞍山
103206_56675.jpg,云南省,个旧市,103.46542,23.634731,大树头
103347_56376.jpg,云南省,个旧市,103.85127,24.38664,无度坡公路
103051_56440.jpg,云南省,个旧市,103.03935,24.225927,岩脚
103111_56492.jpg,云南省,个旧市,103.20441,24.096191,巡易线
103230_56685.jpg,云南省,个旧市,103.53121,23.610723,左美果
103218_56672.jpg,云南省,个旧市,103.4987,23.6427,大黑山
103035_56737.jpg,云南省,个旧市,102.99557,23.478756,黄草坝大山
103106_56488.jpg,云南省,个旧市,103.190445,24.104992,大碗田
103354_56375.jpg,云南省,个旧市,103.870445,24.387396,连城－无度坡公路
103336_56327.jpg,云南省,个旧市,103.82102,24.507668,大阿棚公路
103351_56313.jpg,云南省,个旧市,103.86308,24.544018,落水坡
102809_56548.jpg,云南省,个旧市,102.37395,23.955078,坡头甸后山
102835_56734.jpg,云南省,个旧市,102.445,23.48761,Y002
103049_56438.jpg,云南省,个旧市,103.03337,24.230015,坝塘
103333_56340.jpg,云南省,个旧市,103.813736,24.476915,毕块公路
102997_56736.jpg,云南省,个旧市,102.89118,23.48168,李海寨大坡
103110_56505.jpg,云南省,个旧市,103.20082,24.06371,丫宗
103199_56733.jpg,云南省,个旧市,103.44519,23.48927,下大箐
103338_56334.jpg,云南省,个旧市,103.82654,24.489927,凹部山公路
102996_56409.jpg,云南省,个旧市,102.88909,24.303808,杨家坟山
102803_56534.jpg,云南省,个旧市,102.3573,23.98946,石岩山头
103125_56480.jpg,云南省,个旧市,103.241425,24.126497,Y082
103104_56484.jpg,云南省,个旧市,103.18565,24.115828,大西扯邑
103331_56379.jpg,云南省,个旧市,103.809,24.378464,泸西县云电投风电开发有限公司(泸西县永三风电场工程)
103035_56738.jpg,云南省,个旧市,102.99648,23.47609,黄草坝大山
103361_56532.jpg,云南省,个旧市,103.89048,23.994984,小平上寨
103124_56791.jpg,云南省,个旧市,103.23941,23.343098,绿塘坝
103350_56314.jpg,云南省,个旧市,103.85967,24.540411,落水坡
103242_56699.jpg,云南省,个旧市,103.56401,23.575632,支搓搓
103348_56341.jpg,云南省,个旧市,103.854774,24.472904,Y340
103346_56372.jpg,云南省,个旧市,103.8487,24.39612,扎营山公路
102788_56518.jpg,云南省,个旧市,102.317474,24.031067,公黑山
103122_56479.jpg,云南省,个旧市,103.23537,24.12879,Y082
103059_56723.jpg,云南省,个旧市,103.06123,23.515734,独头山
103349_56313.jpg,云南省,个旧市,103.858376,24.543158,落水坡
103042_56427.jpg,云南省,个旧市,103.01335,24.259048,烧瓦处
103326_56388.jpg,云南省,个旧市,103.79356,24.35619,阿鲁哨公路－横山公路
103223_56656.jpg,云南省,个旧市,103.51298,23.683899,雨夺剥冲
103000_56501.jpg,云南省,个旧市,102.900055,24.073128,Y325
103325_56357.jpg,云南省,个旧市,103.791306,24.432928,小阿定
103351_56316.jpg,云南省,个旧市,103.86299,24.536818,落水坡
103346_56330.jpg,云南省,个旧市,103.84856,24.50161,老翻田顶
103198_56730.jpg,云南省,个旧市,103.44234,23.497343,下大箐
103330_56386.jpg,云南省,个旧市,103.80604,24.36121,阿鲁哨公路
103325_56387.jpg,云南省,个旧市,103.792496,24.358791,阿鲁哨公路－横山公路
103354_56309.jpg,云南省,个旧市,103.87189,24.553991,Y253
103336_56382.jpg,云南省,个旧市,103.82166,24.371391,Y296
103112_56495.jpg,云南省,个旧市,103.20691,24.088818,巡易线
103221_56655.jpg,云南省,个旧市,103.506256,23.686447,雨夺剥冲
103004_56733.jpg,云南省,个旧市,102.90942,23.490303,马鞍山
103236_56692.jpg,云南省,个旧市,103.54814,23.59178,大黑山
103325_56335.jpg,云南省,个旧市,103.792694,24.487415,龙甸紫微寺
103323_56355.jpg,云南省,个旧市,103.78776,24.438976,小阿定
103331_56383.jpg,云南省,个旧市,103.80957,24.367949,阿鲁哨公路
103110_56491.jpg,云南省,个旧市,103.2012,24.09785,巡易线
103217_56673.jpg,云南省,个旧市,103.49595,23.639812,大黑山
103344_56328.jpg,云南省,个旧市,103.84295,24.505594,马卡地公路
103041_56421.jpg,云南省,个旧市,103.01201,24.273071,宝山水库
103335_56381.jpg,云南省,个旧市,103.820305,24.37409,Y296
103329_56380.jpg,云南省,个旧市,103.80337,24.374876,泸西县云电投风电开发有限公司(泸西县永三风电场工程)
103324_56351.jpg,云南省,个旧市,103.7893,24.448639,老祖坟箐
102981_56495.jpg,云南省,个旧市,102.84736,24.088322,落塘塘子
103121_56504.jpg,云南省,个旧市,103.23245,24.065422,老虎山脚水库
102789_56518.jpg,云南省,个旧市,102.31954,24.030119,公黑山
103002_56394.jpg,云南省,个旧市,102.90464,24.340961,松子厂
103218_56664.jpg,云南省,个旧市,103.49906,23.663776,碑格乡阿痴小学
103042_56422.jpg,云南省,个旧市,103.01342,24.27125,宝山水库
103353_56337.jpg,云南省,个旧市,103.86795,24.484104,上大山
103346_56339.jpg,云南省,个旧市,103.84985,24.478748,愍生敬慈小学
102790_56519.jpg,云南省,个旧市,102.3218,24.028603,公黑山
103039_56421.jpg,云南省,个旧市,103.00666,24.274214,宝山水库
103218_56675.jpg,云南省,个旧市,103.49671,23.636526,大黑山
103244_56692.jpg,云南省,个旧市,103.56822,23.592484,支搓搓
103244_56702.jpg,云南省,个旧市,103.57023,23.56838,岩子脚
102998_56499.jpg,云南省,个旧市,102.89378,24.07673,咱红路－华溪镇石岗箐公路
102610_56698.jpg,云南省,个旧市,101.82874,23.578547,甘岔箐
103106_56498.jpg,云南省,个旧市,103.19,24.07945,独家村
102836_56736.jpg,云南省,个旧市,102.4489,23.48115,Y002
103369_56533.jpg,云南省,个旧市,103.91371,23.99298,小平寨
102608_56694.jpg,云南省,个旧市,101.822845,23.587141,南溪－韩家寨公路
103333_56338.jpg,云南省,个旧市,103.81327,24.479885,小哑口
103108_56501.jpg,云南省,个旧市,103.195724,24.072554,X008
103200_56748.jpg,云南省,个旧市,103.448906,23.450802,大丫口岔路－大丫口村委会公路
103354_56331.jpg,云南省,个旧市,103.87109,24.497362,中国石化向阳加油站
102794_56525.jpg,云南省,个旧市,102.33463,24.01172,大疝子山
103373_56535.jpg,云南省,个旧市,103.92503,23.988337,尖山
103044_56428.jpg,云南省,个旧市,103.02007,24.255613,石城梁子
102859_56750.jpg,云南省,个旧市,102.511215,23.446394,大冷山
102996_56412.jpg,云南省,个旧市,102.88924,24.296095,大石板
103332_56354.jpg,云南省,个旧市,103.811554,24.441603,Y212
103325_56356.jpg,云南省,个旧市,103.79094,24.43535,小阿定
103000_56398.jpg,云南省,个旧市,102.899376,24.330465,磨豆山
103038_56423.jpg,云南省,个旧市,103.00361,24.268694,鸡冠石
103353_56313.jpg,云南省,个旧市,103.868355,24.54348,落水坡
103331_56357.jpg,云南省,个旧市,103.80857,24.433563,Y212
103242_56700.jpg,云南省,个旧市,103.564865,23.572575,岩子脚
103223_56657.jpg,云南省,个旧市,103.51165,23.681242,雨夺剥冲
103344_56326.jpg,云南省,个旧市,103.84439,24.51155,马卡地公路
103045_56431.jpg,云南省,个旧市,103.02294,24.249088,石大路
103346_56373.jpg,云南省,个旧市,103.84892,24.393587,扎营山公路
102992_56496.jpg,云南省,个旧市,102.87799,24.085327,偏头山
103220_56665.jpg,云南省,个旧市,103.50422,23.659943,碑格乡阿痴小学
103354_56318.jpg,云南省,个旧市,103.87048,24.53016,大沙马
103124_56483.jpg,云南省,个旧市,103.24065,24.117876,不得
103038_56735.jpg,云南省,个旧市,103.00235,23.485218,黄草坝大山
103358_56526.jpg,云南省,个旧市,103.88377,24.00953,果白冲
103358_56530.jpg,云南省,个旧市,103.88367,23.999407,大铁新寨
103346_56374.jpg,云南省,个旧市,103.84931,24.391022,扎营山公路
103356_56307.jpg,云南省,个旧市,103.87589,24.558332,山色
103001_56501.jpg,云南省,个旧市,102.90264,24.071777,山心
102611_56698.jpg,云南省,个旧市,101.83178,23.578587,甘岔箐
103001_56731.jpg,云南省,个旧市,102.90205,23.494638,马鞍山
103045_56740.jpg,云南省,个旧市,103.02166,23.472849,老虎山
103336_56377.jpg,云南省,个旧市,103.822624,24.382734,元度坡公路－马家寨公路
103347_56370.jpg,云南省,个旧市,103.85241,24.400518,大孔照堡公路
103004_56736.jpg,云南省,个旧市,102.90967,23.481081,杨朝冲
103358_56329.jpg,云南省,个旧市,103.88319,24.504057,大河坝塘
103044_56435.jpg,云南省,个旧市,103.02019,24.238663,石大路
103114_56489.jpg,云南省,个旧市,103.212494,24.103336,巡易线
103339_56375.jpg,云南省,个旧市,103.83108,24.38925,隆得－小黑箐公路
103355_56338.jpg,云南省,个旧市,103.874596,24.4807,龙中线－菖莆塘公路
103354_56337.jpg,云南省,个旧市,103.872284,24.484016,龙中线－菖莆塘公路
102612_56698.jpg,云南省,个旧市,101.8347,23.578873,店房
103356_56328.jpg,云南省,个旧市,103.87633,24.506702,大河坝塘
102999_56397.jpg,云南省,个旧市,102.89674,24.332348,磨豆山
103042_56425.jpg,云南省,个旧市,103.01389,24.263483,么波冲
103007_56735.jpg,云南省,个旧市,102.917755,23.485266,坡头乡阳朝冲小学
102984_56500.jpg,云南省,个旧市,102.85586,24.07492,长石岩
102803_56537.jpg,云南省,个旧市,102.35895,23.982086,阿拉莫
103201_56674.jpg,云南省,个旧市,103.45093,23.637156,大庄回族乡新寨小学
103123_56481.jpg,云南省,个旧市,103.237885,24.122206,不得
103327_56356.jpg,云南省,个旧市,103.79837,24.436714,老祖坟箐
102602_56703.jpg,云南省,个旧市,101.806274,23.566242,营盘山
102608_56696.jpg,云南省,个旧市,101.822586,23.583828,南韩线
103000_56731.jpg,云南省,个旧市,102.89917,23.494942,马鞍山
103106_56491.jpg,云南省,个旧市,103.19106,24.098005,乌崩大寨
103056_56634.jpg,云南省,个旧市,103.0539,23.739096,龙树山
103043_56438.jpg,云南省,个旧市,103.01809,24.23115,老厂
103334_56384.jpg,云南省,个旧市,103.817024,24.365816,Y296
102606_56696.jpg,云南省,个旧市,101.81827,23.583939,风箱岭
103342_56318.jpg,云南省,个旧市,103.83918,24.530235,洗羊塘
103107_56497.jpg,云南省,个旧市,103.19383,24.082733,独家村
102844_56744.jpg,云南省,个旧市,102.470665,23.461983,所波邑
103378_56534.jpg,云南省,个旧市,103.93668,23.990839,大箐
103039_56420.jpg,云南省,个旧市,103.00543,24.276415,纸厂
103104_56464.jpg,云南省,个旧市,103.18384,24.166006,独家
